date,MOM,market,SMB,HML,RMW,CMA,BAB
2014-01-31,0.0329,-0.059000000000000004,0.037000000000000005,-0.0089,0.0026,-0.0002,0.0224650280361
2014-02-28,0.034,0.0359,0.0106,-0.0235,0.0019,-0.008,0.00970693365267
2014-03-31,-0.0359,0.0255,-0.0017000000000000001,0.0166,0.0025,0.008100000000000001,0.0232753202013
2014-04-30,-0.027200000000000002,0.005600000000000001,0.0003,0.0154,0.011699999999999999,0.0005,0.0115250964496
2014-05-31,0.0149,0.0388,0.0053,0.0103,-0.0004,-0.0022,0.00873986399955
2014-06-30,0.031400000000000004,0.030600000000000002,-0.005,0.006999999999999999,-0.0046,0.0013,0.00491897806131
2014-07-31,-0.0060999999999999995,0.0168,-0.0218,0.0222,0.0023,0.0059,0.00850064088426
2014-08-31,0.006500000000000001,0.0217,0.0031,-0.0026,0.0001,0.0026,0.0107411477451
2014-09-30,0.0104,-0.062400000000000004,0.0294,-0.0232,0.023399999999999997,0.0055000000000000005,0.0103097841578
2014-10-31,0.0192,0.004699999999999999,-0.021,-0.0172,0.018500000000000003,-0.0102,0.0123334786201
2014-11-30,0.009300000000000001,-0.0113,-0.0163,-0.005699999999999999,0.009899999999999999,0.0043,0.00867029267424
2014-12-31,-0.0017000000000000001,-0.039599999999999996,0.008,-0.0037,0.0152,0.0131,0.00545097800691
2015-01-31,0.0397,0.0078000000000000005,-0.0029,-0.0181,0.0177,0.0063,0.00488239751676
2015-02-28,-0.0124,0.0256,-0.004699999999999999,0.015600000000000001,-0.0053,0.0042,-0.0137904456072
2015-03-31,0.0279,-0.0106,0.0086,-0.0106,0.0058,-0.0074,0.0112398192067
2015-04-30,-0.023399999999999997,0.0729,0.013999999999999999,0.0434,-0.0298,0.0026,0.00732704187726
2015-05-31,0.032799999999999996,-0.0286,0.04190000000000001,-0.018799999999999997,-0.0048,0.0001,0.0241092813759
2015-06-30,0.0161,-0.023399999999999997,-0.0032,-0.0264,0.0044,0.0017000000000000001,0.028129823452
2015-07-31,0.0169,-0.0672,0.0007000000000000001,-0.015600000000000001,0.0223,0.0023,0.0278128408612
2015-08-31,0.011699999999999999,-0.0877,-0.0111,-0.0085,0.009399999999999999,0.0066,0.00249546123747
2015-09-30,0.009000000000000001,-0.020499999999999997,0.0277,-0.0019,-0.0072,-0.0034999999999999996,0.0404391252345
2015-10-31,-0.0354,0.0711,-0.0137,-0.004699999999999999,0.0033,-0.0115,-0.0154720604483
2015-11-30,0.0277,-0.0281,0.0123,-0.0219,0.0005,-0.0146,0.00246654866898
2015-12-31,0.0076,-0.0163,0.0187,0.0058,0.0139,0.0072,0.0240719925714
2016-01-31,0.017,-0.06269999999999999,-0.0173,-0.009399999999999999,0.0012,0.0083,0.00613820896512
2016-02-29,-0.0326,-0.0060999999999999995,-0.0004,0.0163,-0.006500000000000001,0.0077,0.00241899223062
2016-03-31,-0.0512,0.1206,-0.019799999999999998,0.029900000000000003,-0.017,0.0034000000000000002,0.000231584301525
2016-04-30,-0.015300000000000001,0.0125,0.011000000000000001,0.021099999999999997,-0.0134,0.015600000000000001,-0.0044819894132
2016-05-31,0.0545,-0.0351,0.0011,-0.0298,0.0154,-0.0177,0.010467885848
2016-06-30,-0.0079,0.041100000000000005,-0.0062,0.0175,0.0029,0.012,0.035334361854
2016-07-31,-0.0176,0.04650000000000001,-0.003,0.034,-0.0011,0.0098,0.00789500472612
2016-08-31,0.0151,0.0241,-0.013300000000000001,0.0151,0.008100000000000001,-0.0084,-0.00206134922077
2016-09-30,0.013999999999999999,0.012199999999999999,0.0070999999999999995,-0.0052,0.0087,-0.0053,0.0119208936006
2016-10-31,-0.006,-0.0018,-0.0062,0.0351,-0.0173,0.0163,-0.000370238433156
2016-11-30,-0.0063,-0.0449,0.0024,0.0274,-0.0028000000000000004,0.011899999999999999,-0.0148722774231
2016-12-31,-0.0045000000000000005,0.004,0.0075,0.0115,0.0005,0.0055000000000000005,0.0161643262722
2017-01-31,0.028999999999999998,0.052000000000000005,-0.0086,0.0322,-0.0098,0.0178,0.0269371461667
2017-02-28,-0.0028000000000000004,0.034300000000000004,0.0011,0.0273,-0.0048,-0.0033,0.019990870531
2017-03-31,0.015300000000000001,0.0278,0.0027,-0.0049,0.0216,0.0007000000000000001,0.0123585930275
2017-04-30,0.0105,0.0172,-0.009399999999999999,-0.0128,0.0096,-0.0062,0.0174571131418
2017-05-31,0.019,0.024,-0.022799999999999997,-0.0171,0.022099999999999998,-0.0143,0.0268185806632
2017-06-30,0.0327,0.0070999999999999995,-0.004699999999999999,-0.0018,0.012199999999999999,-0.0084,0.0113426355802
2017-07-31,0.042800000000000005,0.0524,-0.0268,0.0054,-0.0016,-0.012199999999999999,0.0180589050962
2017-08-31,0.0154,0.0196,-0.0091,0.0026,-0.0012,0.0048,0.00746445741356
2017-09-30,0.011399999999999999,-0.0033,0.0124,-0.0034999999999999996,0.0088,-0.0103,-0.00132496512061
2017-10-31,0.0195,0.032,-0.0079,0.004,0.0046,-0.0109,0.00108907879702
2017-11-30,0.018600000000000002,0.0042,0.0031,-0.0189,0.0006,-0.0033,0.0260463074692
2017-12-31,0.0024,0.0353,0.0015,-0.0017000000000000001,0.0029,0.0055000000000000005,0.00997810075376
2018-01-31,0.0126,0.0764,-0.0166,0.0015,-0.009300000000000001,-0.0125,0.0277180166388
2018-02-28,0.0102,-0.044500000000000005,0.0154,-0.0139,0.002,0.0040999999999999995,-0.0081356563387
2018-03-31,0.009000000000000001,-0.015700000000000002,0.0167,-0.0232,0.0123,-0.0009,0.0147701053319
2018-04-30,-0.0044,-0.006500000000000001,0.0054,0.013999999999999999,-0.0077,0.0148,-0.00649437762191
2018-05-31,0.03,-0.030699999999999998,0.0169,-0.023799999999999998,0.0088,-0.0191,0.000358214849772
2018-06-30,-0.0084,-0.0446,-0.0291,0.0012,0.0044,0.0002,0.0167610297995
2018-07-31,-0.0105,0.018000000000000002,-0.021400000000000002,0.030299999999999997,-0.0032,0.021400000000000002,-0.0040263433962
2018-08-31,0.008,-0.0271,-0.0097,0.014499999999999999,-0.0068000000000000005,0.0096,-0.00699852669617
2018-09-30,0.0075,-0.013300000000000001,-0.020499999999999997,0.0203,-0.0125,0.0346,-0.00259950684776
2018-10-31,-0.0166,-0.08869999999999999,-0.0078000000000000005,0.054299999999999994,-0.0132,0.0356,0.0100055255639
2018-11-30,-0.0073,0.0426,-0.0045000000000000005,-0.0092,0.0089,-0.024300000000000002,0.00296186766486
2018-12-31,0.0016,-0.022400000000000003,0.0097,0.02,-0.0077,0.0115,0.00791342602012
2019-01-31,-0.0229,0.0727,-0.022400000000000003,0.0004,0.006500000000000001,-0.0053,-0.0110661006402
2019-02-28,-0.008199999999999999,0.0014000000000000002,0.0092,-0.0127,0.0075,-0.0077,-0.00681038129722
2019-03-31,0.0168,0.008,0.0023,-0.0004,0.008100000000000001,-0.0233,0.0051332671551
2019-04-30,-0.013500000000000002,0.0151,-0.0102,-0.0184,0.003,-0.008,-0.0142127514809
2019-05-31,0.0369,-0.0635,0.0189,0.0354,-0.013500000000000002,0.024700000000000003,0.0370226091976
2019-06-30,0.0126,0.054000000000000006,-0.0176,0.0015,0.0125,-0.0046,0.00221309682046
2019-07-31,0.0067,-0.0183,-0.008100000000000001,-0.0166,0.0104,-0.009899999999999999,0.00897467400004
2019-08-31,0.0353,-0.0461,0.0011,-0.0215,-0.0074,-0.0012,0.0173276425909
2019-09-30,-0.0084,0.0196,-0.0028000000000000004,0.013999999999999999,0.021400000000000002,-0.0025,-0.0119959519251
2019-10-31,0.0141,0.0378,-0.0132,-0.0073,-0.0017000000000000001,-0.0055000000000000005,-0.0027217367664
2019-11-30,-0.0009,-0.004,-0.0161,0.0091,-0.005699999999999999,-0.0163,-0.0227609955613
2019-12-31,0.0029,0.0689,-0.0076,0.0040999999999999995,0.026600000000000002,-0.0075,0.0065593133211
2020-01-31,0.0342,-0.0463,0.0202,-0.0297,0.0027,-0.018500000000000003,0.0353959551087
2020-02-29,0.0398,-0.0562,-0.0005,-0.0304,0.014499999999999999,-0.020499999999999997,-0.0224508515006
2020-03-31,0.0616,-0.1709,-0.0336,-0.0689,0.0195,-0.015,-0.0675632247287
2020-04-30,0.0077,0.1008,0.0199,0.0042,-0.0116,-0.002,-0.0225206099546
2020-05-31,0.0175,0.0165,0.0127,-0.0318,-0.0302,-0.0138,0.0316491438783
2020-06-30,0.025,0.073,0.0109,-0.0128,-0.013300000000000001,-0.0395,0.0413605135462
2020-07-31,0.059800000000000006,0.0828,-0.0078000000000000005,-0.0172,0.013000000000000001,-0.0275,0.0621492750317
2020-08-31,0.0052,0.0256,0.0187,-0.0055000000000000005,-0.0192,-0.0268,-0.0188859717851
2020-09-30,0.0158,-0.0173,0.005,0.0025,0.0089,0.0032,0.0150648209585
2020-10-31,0.0128,0.0166,-0.0217,-0.0046,-0.0004,-0.005,-0.00363425344151
2020-11-30,-0.0836,0.1013,0.0103,0.060599999999999994,-0.0242,0.058899999999999994,-0.0581209588138
2020-12-31,0.009300000000000001,0.0741,-0.0179,0.0123,-0.0060999999999999995,0.028399999999999998,0.0450153072573
2021-01-31,0.0702,0.0212,-0.009000000000000001,-0.0438,0.0204,-0.0373,0.0764107602692
2021-02-28,-0.0203,0.0206,0.0349,0.0432,-0.0171,0.0138,0.00756442018575
2021-03-31,-0.0282,-0.006500000000000001,0.0213,0.0433,0.0095,0.0379,-0.0116846230122
2021-04-30,0.028900000000000002,0.0297,0.0204,0.0291,-0.0131,0.006500000000000001,0.0138659352914
2021-05-31,-0.0118,0.0242,0.0034999999999999996,0.0291,0.0027,0.011200000000000002,0.00523362829299
2021-06-30,0.0373,0.006,0.0288,0.002,-0.0095,0.005699999999999999,0.000387337382178
2021-07-31,0.027000000000000003,-0.0546,0.0256,0.0417,0.0207,0.0226,0.0256482909485
2021-08-31,0.0151,0.0227,-0.015300000000000001,0.0181,0.008199999999999999,0.018500000000000003,0.00375007147359
2021-09-30,-0.0077,-0.030699999999999998,0.0060999999999999995,0.0346,0.0,0.0194,-0.0122171106246
2021-10-31,0.012,0.0059,-0.0126,0.0001,-0.0076,-0.0038,0.0072903874314
2021-11-30,0.019799999999999998,-0.0358,0.0091,-0.0111,0.024900000000000002,0.005699999999999999,0.0063356532593
2021-12-31,0.0196,0.0227,0.0108,0.0392,0.0242,0.0265,0.0200332448739
2022-01-31,-0.0168,-0.0209,-0.027999999999999997,0.0584,0.002,0.011000000000000001,0.000225715152988
